1.819641449164985758e+01 2.956917354893101901e+01 3.639282898329971516e+01 2.577825386317063661e+01 2.274551811456232286e+01 3.715101292045179093e+01 2.653643780032271238e+01 2.047096630310609200e+01 1.971278236595401268e+01 1.743823055449778181e+01 1.592186268019362672e+01 2.198733417741024354e+01 1.288912693158531830e+01 1.213094299443323898e+01 1.516367874304154917e+01 1.061457512012908388e+01 1.364731086873739407e+01 1.061457512012908388e+01 1.061457512012908388e+01 4.549103622912464395e+00 8.340023308672853020e+00 1.288912693158531830e+01 1.668004661734570604e+01 1.668004661734570604e+01 1.364731086873739407e+01 2.122915024025816777e+01 1.668004661734570604e+01 1.971278236595401268e+01 1.288912693158531830e+01 1.364731086873739407e+01 1.516367874304154917e+01 1.440549480588946984e+01 9.856391182977006338e+00 1.137275905728116143e+01 1.364731086873739407e+01 1.440549480588946984e+01 1.592186268019362672e+01 9.856391182977006338e+00 7.581839371520774362e-01 1.213094299443323898e+01 1.743823055449778181e+01 1.288912693158531830e+01 9.856391182977006338e+00 1.061457512012908388e+01 2.502006992601855373e+01 3.411827717184348074e+01 2.502006992601855373e+01 3.866738079475594247e+01 4.245830048051633554e+01 3.715101292045179093e+01 2.805280567462687102e+01 1.819641449164985758e+01 2.122915024025816777e+01 1.668004661734570604e+01 1.819641449164985758e+01 1.516367874304154917e+01 1.516367874304154917e+01 2.502006992601855373e+01 3.184372536038725343e+01 3.563464504614763939e+01 2.653643780032271238e+01 3.336009323469141208e+01 3.411827717184348074e+01 3.184372536038725343e+01 3.942556473190802535e+01 1.895459842880193690e+01 2.274551811456232286e+01 2.653643780032271238e+01 2.350370205171440219e+01 1.364731086873739407e+01 2.047096630310609200e+01 1.592186268019362672e+01 9.098207245824928791e+00 1.516367874304154917e+01 1.668004661734570604e+01 1.288912693158531830e+01 1.440549480588946984e+01 1.743823055449778181e+01 9.098207245824928791e+00 8.340023308672853020e+00 2.047096630310609200e+01 2.122915024025816777e+01 1.213094299443323898e+01 1.440549480588946984e+01 1.895459842880193690e+01 1.137275905728116143e+01 1.288912693158531830e+01 1.213094299443323898e+01 6.823655434368697037e+00 8.340023308672853020e+00 6.823655434368697037e+00 4.549103622912464395e+00 1.061457512012908388e+01 3.790919685760387292e+00 2.198733417741024354e+01 2.047096630310609200e+01 2.577825386317063661e+01 1.364731086873739407e+01 7.581839371520774584e+00 3.790919685760387292e+00 1.213094299443323898e+01 1.061457512012908388e+01 2.198733417741024354e+01 2.881098961177893969e+01 2.122915024025816777e+01 1.971278236595401268e+01 2.122915024025816777e+01 1.895459842880193690e+01 1.516367874304154917e+01 3.790919685760387381e+01 3.639282898329971516e+01 2.805280567462687102e+01 9.856391182977006338e+00 1.592186268019362672e+01 1.364731086873739407e+01 1.288912693158531830e+01 1.440549480588946984e+01 1.592186268019362672e+01 1.516367874304154917e+01 1.743823055449778181e+01 1.592186268019362672e+01 1.364731086873739407e+01 1.213094299443323898e+01 1.137275905728116143e+01 2.577825386317063661e+01 3.411827717184348074e+01 3.790919685760387381e+01 4.245830048051633554e+01 3.790919685760387381e+01 3.866738079475594247e+01 2.956917354893101901e+01 3.108554142323517056e+01 3.032735748608309834e+01 3.487646110899556362e+01 3.942556473190802535e+01 4.094193260621218400e+01 3.942556473190802535e+01 3.487646110899556362e+01 2.881098961177893969e+01 1.971278236595401268e+01 2.274551811456232286e+01 8.340023308672853020e+00 1.364731086873739407e+01 1.819641449164985758e+01 1.668004661734570604e+01 1.668004661734570604e+01 8.340023308672853020e+00 8.340023308672853020e+00 3.032735748608309834e+01 3.260190929753932920e+01 3.032735748608309834e+01 2.350370205171440219e+01 1.440549480588946984e+01 1.213094299443323898e+01 1.061457512012908388e+01 6.065471497216619490e+00 1.440549480588946984e+01 1.213094299443323898e+01 1.061457512012908388e+01 6.065471497216619490e+00 1.743823055449778181e+01 4.018374866906010112e+01 3.032735748608309834e+01 3.108554142323517056e+01 3.487646110899556362e+01 3.639282898329971516e+01 2.350370205171440219e+01 2.653643780032271238e+01 3.487646110899556362e+01 3.639282898329971516e+01 2.274551811456232286e+01 2.577825386317063661e+01 2.122915024025816777e+01 1.895459842880193690e+01 1.592186268019362672e+01 2.198733417741024354e+01 1.819641449164985758e+01 1.592186268019362672e+01 1.895459842880193690e+01 1.668004661734570604e+01 1.364731086873739407e+01 2.350370205171440219e+01 3.032735748608309834e+01 1.288912693158531830e+01 1.213094299443323898e+01 7.581839371520774584e+00 6.065471497216619490e+00 1.440549480588946984e+01 1.743823055449778181e+01 2.956917354893101901e+01 3.032735748608309834e+01 3.336009323469141208e+01 3.563464504614763939e+01 3.184372536038725343e+01 2.350370205171440219e+01 2.577825386317063661e+01 3.184372536038725343e+01 3.790919685760387381e+01 4.018374866906010112e+01 3.336009323469141208e+01 2.805280567462687102e+01 2.805280567462687102e+01 2.805280567462687102e+01 2.729462173747478815e+01 3.639282898329971516e+01 3.639282898329971516e+01 3.487646110899556362e+01 3.715101292045179093e+01 3.411827717184348074e+01 2.729462173747478815e+01 2.881098961177893969e+01 3.260190929753932920e+01 2.881098961177893969e+01 1.895459842880193690e+01 1.364731086873739407e+01 1.288912693158531830e+01 1.440549480588946984e+01 1.971278236595401268e+01 2.274551811456232286e+01 2.426188598886647796e+01 1.819641449164985758e+01 3.108554142323517056e+01 2.502006992601855373e+01 2.047096630310609200e+01 1.668004661734570604e+01 1.364731086873739407e+01 1.364731086873739407e+01 1.516367874304154917e+01 1.516367874304154917e+01 1.895459842880193690e+01 1.668004661734570604e+01 1.364731086873739407e+01 1.592186268019362672e+01 6.823655434368697037e+00 6.823655434368697037e+00 1.516367874304154917e+01 2.198733417741024354e+01 1.592186268019362672e+01 1.971278236595401268e+01 2.350370205171440219e+01 3.790919685760387381e+01 3.411827717184348074e+01 1.440549480588946984e+01 6.823655434368697037e+00 1.288912693158531830e+01 2.956917354893101901e+01 2.881098961177893969e+01 2.502006992601855373e+01 2.350370205171440219e+01 2.881098961177893969e+01 1.743823055449778181e+01 2.122915024025816777e+01 2.274551811456232286e+01 2.881098961177893969e+01 2.729462173747478815e+01 2.805280567462687102e+01 2.729462173747478815e+01 2.426188598886647796e+01 3.108554142323517056e+01 3.715101292045179093e+01 1.895459842880193690e+01 2.122915024025816777e+01 1.364731086873739407e+01 2.198733417741024354e+01 1.895459842880193690e+01 2.047096630310609200e+01 1.592186268019362672e+01 5.307287560064541942e+00 1.288912693158531830e+01 2.502006992601855373e+01 2.426188598886647796e+01 1.895459842880193690e+01 2.729462173747478815e+01 3.563464504614763939e+01 2.881098961177893969e+01 2.350370205171440219e+01 2.426188598886647796e+01 4.018374866906010112e+01 4.245830048051633554e+01 4.018374866906010112e+01 3.487646110899556362e+01 3.639282898329971516e+01 1.971278236595401268e+01 2.426188598886647796e+01 2.502006992601855373e+01 2.350370205171440219e+01 3.639282898329971516e+01 4.245830048051633554e+01 4.473285229197256996e+01 3.790919685760387381e+01 4.397466835482048708e+01 3.866738079475594247e+01 3.639282898329971516e+01 2.198733417741024354e+01 2.956917354893101901e+01 2.502006992601855373e+01 2.122915024025816777e+01 2.047096630310609200e+01 3.032735748608309834e+01 3.639282898329971516e+01 4.018374866906010112e+01 3.108554142323517056e+01 2.881098961177893969e+01 2.881098961177893969e+01 3.336009323469141208e+01 3.411827717184348074e+01 4.549103622912464573e+01 5.762197922355787938e+01 5.762197922355787938e+01 4.321648441766841131e+01 4.245830048051633554e+01 3.790919685760387381e+01 3.260190929753932920e+01 3.790919685760387381e+01 5.079832378918919034e+01 4.549103622912464573e+01 3.487646110899556362e+01 2.122915024025816777e+01 2.122915024025816777e+01 2.047096630310609200e+01 1.971278236595401268e+01 1.440549480588946984e+01 1.137275905728116143e+01 1.516367874304154917e+01 2.729462173747478815e+01 1.592186268019362672e+01 1.364731086873739407e+01 1.516367874304154917e+01 2.122915024025816777e+01 1.971278236595401268e+01 1.440549480588946984e+01 1.440549480588946984e+01 1.516367874304154917e+01 1.592186268019362672e+01 1.288912693158531830e+01 1.061457512012908388e+01 1.061457512012908388e+01 1.440549480588946984e+01 3.184372536038725343e+01 4.549103622912464573e+01 5.534742741210165917e+01 2.956917354893101901e+01 2.047096630310609200e+01 1.971278236595401268e+01 2.198733417741024354e+01 2.805280567462687102e+01 2.881098961177893969e+01 4.018374866906010112e+01 3.032735748608309834e+01 2.122915024025816777e+01 2.729462173747478815e+01 2.426188598886647796e+01 2.122915024025816777e+01 2.122915024025816777e+01 2.426188598886647796e+01 3.563464504614763939e+01 4.928195591488503169e+01 6.141289890931827244e+01 2.274551811456232286e+01 1.895459842880193690e+01 2.198733417741024354e+01 2.653643780032271238e+01 4.397466835482048708e+01 4.094193260621218400e+01 3.184372536038725343e+01 9.856391182977006338e+00 1.440549480588946984e+01 1.819641449164985758e+01 1.592186268019362672e+01 1.288912693158531830e+01 7.581839371520774584e+00 1.061457512012908388e+01 9.856391182977006338e+00 6.823655434368697037e+00 1.668004661734570604e+01 7.581839371520774584e+00 1.668004661734570604e+01 1.440549480588946984e+01 7.581839371520774584e+00 1.137275905728116143e+01 1.895459842880193690e+01 1.516367874304154917e+01 2.047096630310609200e+01 2.122915024025816777e+01 1.971278236595401268e+01 1.895459842880193690e+01 2.729462173747478815e+01 2.577825386317063661e+01 1.592186268019362672e+01 1.364731086873739407e+01 1.364731086873739407e+01 1.364731086873739407e+01 8.340023308672853020e+00 1.743823055449778181e+01 1.971278236595401268e+01 2.274551811456232286e+01 1.971278236595401268e+01 1.668004661734570604e+01 1.137275905728116143e+01 1.819641449164985758e+01 1.743823055449778181e+01 2.577825386317063661e+01 2.881098961177893969e+01 3.487646110899556362e+01 3.563464504614763939e+01 1.895459842880193690e+01 1.819641449164985758e+01 2.198733417741024354e+01 2.047096630310609200e+01 1.895459842880193690e+01 1.971278236595401268e+01 1.516367874304154917e+01 1.440549480588946984e+01 1.668004661734570604e+01 1.516367874304154917e+01 8.340023308672853020e+00 1.213094299443323898e+01 1.668004661734570604e+01 7.581839371520774584e+00 4.549103622912464395e+00 1.592186268019362672e+01 2.502006992601855373e+01 2.956917354893101901e+01 2.426188598886647796e+01 2.122915024025816777e+01 1.668004661734570604e+01 1.061457512012908388e+01 9.856391182977006338e+00 1.137275905728116143e+01 2.047096630310609200e+01 2.577825386317063661e+01 2.198733417741024354e+01 2.426188598886647796e+01 2.577825386317063661e+01 1.137275905728116143e+01 1.364731086873739407e+01 1.819641449164985758e+01 1.288912693158531830e+01 3.032735748608309745e+00 3.032735748608309745e+00 2.274551811456232198e+00 7.581839371520774584e+00 5.307287560064541942e+00 1.137275905728116143e+01 1.592186268019362672e+01 1.288912693158531830e+01 1.743823055449778181e+01 1.364731086873739407e+01 1.516367874304154917e+01 1.592186268019362672e+01 2.198733417741024354e+01 4.170011654336425977e+01 3.715101292045179093e+01 2.502006992601855373e+01 2.047096630310609200e+01 1.440549480588946984e+01 9.098207245824928791e+00 7.581839371520774584e+00 5.307287560064541942e+00 2.047096630310609200e+01 1.895459842880193690e+01 1.668004661734570604e+01 1.516367874304154917e+01 1.819641449164985758e+01 2.729462173747478815e+01 2.577825386317063661e+01 2.956917354893101901e+01 4.018374866906010112e+01 3.715101292045179093e+01 1.668004661734570604e+01 1.668004661734570604e+01 1.895459842880193690e+01 1.819641449164985758e+01 1.592186268019362672e+01 3.184372536038725343e+01 5.155650772634127321e+01 4.852377197773295592e+01 2.653643780032271238e+01 2.577825386317063661e+01 2.729462173747478815e+01 1.895459842880193690e+01 1.440549480588946984e+01 1.288912693158531830e+01 2.047096630310609200e+01 2.047096630310609200e+01 1.137275905728116143e+01 1.213094299443323898e+01 8.340023308672853020e+00 1.440549480588946984e+01 1.743823055449778181e+01 2.350370205171440219e+01 2.274551811456232286e+01 2.274551811456232286e+01 1.668004661734570604e+01 2.274551811456232286e+01 2.122915024025816777e+01 2.502006992601855373e+01 2.122915024025816777e+01 1.440549480588946984e+01 1.516367874304154917e+01 9.856391182977006338e+00 1.440549480588946984e+01 7.581839371520774584e+00 5.307287560064541942e+00 9.098207245824928791e+00 1.213094299443323898e+01 1.895459842880193690e+01 1.516367874304154917e+01 1.440549480588946984e+01 7.581839371520774362e-01 8.340023308672853020e+00 1.668004661734570604e+01 6.823655434368697037e+00 3.032735748608309745e+00 1.364731086873739407e+01 1.895459842880193690e+01 1.971278236595401268e+01 2.047096630310609200e+01 1.819641449164985758e+01 2.274551811456232286e+01 2.729462173747478815e+01 1.668004661734570604e+01 2.047096630310609200e+01 2.729462173747478815e+01 3.032735748608309834e+01 1.895459842880193690e+01 1.592186268019362672e+01 1.440549480588946984e+01 2.047096630310609200e+01 1.971278236595401268e+01 2.047096630310609200e+01 2.198733417741024354e+01 2.426188598886647796e+01 1.668004661734570604e+01 2.122915024025816777e+01 1.440549480588946984e+01 9.098207245824928791e+00 8.340023308672853020e+00 9.098207245824928791e+00 9.856391182977006338e+00 1.592186268019362672e+01 1.743823055449778181e+01 1.971278236595401268e+01 2.122915024025816777e+01 2.198733417741024354e+01 1.895459842880193690e+01 2.502006992601855373e+01 2.805280567462687102e+01 3.260190929753932920e+01 1.971278236595401268e+01 2.198733417741024354e+01 2.198733417741024354e+01 2.274551811456232286e+01 2.047096630310609200e+01 2.729462173747478815e+01 2.881098961177893969e+01 3.411827717184348074e+01 2.047096630310609200e+01 2.122915024025816777e+01 2.198733417741024354e+01 2.274551811456232286e+01 2.426188598886647796e+01 3.942556473190802535e+01 3.790919685760387381e+01 3.108554142323517056e+01 2.350370205171440219e+01 2.122915024025816777e+01 1.971278236595401268e+01 1.895459842880193690e+01 2.198733417741024354e+01 2.653643780032271238e+01 4.094193260621218400e+01 3.336009323469141208e+01 1.819641449164985758e+01 1.743823055449778181e+01 1.819641449164985758e+01 1.895459842880193690e+01 3.639282898329971516e+01 6.141289890931827244e+01 6.065471497216619667e+01 4.852377197773295592e+01 3.790919685760387381e+01 3.108554142323517056e+01 4.018374866906010112e+01 4.245830048051633554e+01 4.321648441766841131e+01 6.292926678362243109e+01 6.368745072077450686e+01 6.217108284647034111e+01 3.032735748608309834e+01 2.198733417741024354e+01 2.274551811456232286e+01 2.426188598886647796e+01 1.137275905728116143e+01 2.729462173747478815e+01 4.170011654336425977e+01 4.321648441766841131e+01 1.971278236595401268e+01 1.743823055449778181e+01 2.122915024025816777e+01 1.895459842880193690e+01 3.487646110899556362e+01 5.534742741210165917e+01 5.231469166349334188e+01 5.534742741210165917e+01 3.336009323469141208e+01 2.805280567462687102e+01 2.577825386317063661e+01 2.350370205171440219e+01 3.336009323469141208e+01 5.155650772634127321e+01 4.245830048051633554e+01 5.458924347494957630e+01 3.563464504614763939e+01 3.411827717184348074e+01 3.032735748608309834e+01 2.805280567462687102e+01 2.805280567462687102e+01 4.321648441766841131e+01 4.245830048051633554e+01 3.942556473190802535e+01 1.819641449164985758e+01 2.198733417741024354e+01 1.743823055449778181e+01 1.819641449164985758e+01 1.819641449164985758e+01 1.516367874304154917e+01 4.473285229197256996e+01 2.502006992601855373e+01 1.440549480588946984e+01 1.516367874304154917e+01 1.971278236595401268e+01 1.819641449164985758e+01 2.274551811456232286e+01 1.440549480588946984e+01 1.743823055449778181e+01 2.047096630310609200e+01 1.668004661734570604e+01 1.819641449164985758e+01 1.895459842880193690e+01 2.274551811456232286e+01 1.288912693158531830e+01 1.743823055449778181e+01 1.819641449164985758e+01 2.653643780032271238e+01 1.895459842880193690e+01 2.198733417741024354e+01 2.274551811456232286e+01 2.350370205171440219e+01 1.440549480588946984e+01 1.592186268019362672e+01 1.592186268019362672e+01 1.668004661734570604e+01 1.668004661734570604e+01 1.895459842880193690e+01 1.743823055449778181e+01
